age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
34,Privy-small-business,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(50K, 62.5K]"
37,Privy-small-business,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(25K, 37.5K]"
57,Privy-corporate,7th-8th,Widowed,Other-service,Unmarried,Female,USA,"(12.5K, 25K]"
31,Privy-small-business,HS-grad,Young-adult,Transport-moving,Not-in-family,Male,USA,"(12.5K, 25K]"
32,Privy-small-business,College-<1yr,Young-adult,Other-service,Not-in-family,Male,USA,"(25K, 37.5K]"
31,Privy-small-business,HS-grad,Divorced,Craft-repair,Not-in-family,Male,USA,"[0, 12.5K]"
29,Privy-small-business,HS-grad,Separated,Transport-moving,Unmarried,Female,USA,"(37.5K, 50K]"
30,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(12.5K, 25K]"
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(12.5K, 25K]"
50,Privy-corporate,Doctorate,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(62.5K, 75K]"
37,Local-gov,Bachelors,Divorced,Prof-specialty,Other-relative,Female,USA,"(37.5K, 50K]"
59,Local-gov,Masters,Separated,Prof-specialty,In-family,Female,USA,"[0, 12.5K]"
18,Local-gov,HS-grad,Middle-aged,Adm-clerical,In-family,Female,USA,"(37.5K, 50K]"
25,Privy-small-business,Bachelors,Young-adult,Other-service,In-family,Male,USA,"(12.5K, 25K]"
36,Privy-corporate,College-<1yr,Married-civ-spouse,Craft-repair,In-family,Male,Caribbean,"(25K, 37.5K]"
17,Privy-corporate,10th,Dating,Sales,In-family,Female,USA,"(12.5K, 25K]"
55,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(75K, 87.5K]"
47,Local-gov,HS-grad,Married-civ-spouse,Other-service,Other-relative,Male,USA,"(37.5K, 50K]"
18,Privy-corporate,College-<1yr,Engaged,Other-service,In-family,Male,USA,"(12.5K, 25K]"
46,Federal-gov,College-1yr+,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"(50K, 62.5K]"
31,Privy-small-business,HS-grad,Middle-aged,Craft-repair,Other-relative,Male,USA,"(25K, 37.5K]"
61,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(25K, 37.5K]"
28,Privy-small-business,Kindergarten,Engaged,Farming-fishing,Not-in-family,Male,Mexico,"(25K, 37.5K]"
43,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(75K, 87.5K]"
26,Privy-corporate,Bachelors,Dating,Exec-managerial,Not-in-family,Female,USA,"(25K, 37.5K]"
32,Privy-small-business,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(12.5K, 25K]"
52,Federal-gov,HS-grad,Married-civ-spouse,Protective-serv,In-family,Male,USA,"(25K, 37.5K]"
55,Privy-small-business,Masters,Middle-aged,Prof-specialty,Not-in-family,Female,USA,"(25K, 37.5K]"
67,Privy-corporate,HS-grad,Widowed,Adm-clerical,Unmarried,Female,USA,"(12.5K, 25K]"
25,Privy-small-business,College-1yr+,Dating,Other-service,Not-in-family,Male,USA,"(12.5K, 25K]"
33,Privy-corporate,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(62.5K, 75K]"
29,Privy-small-business,Assoc-acdm,Engaged,Exec-managerial,Other-relative,Female,USA,"[0, 12.5K]"
20,Privy-corporate,College-1yr+,Dating,Priv-house-serv,In-family,Female,USA,"(12.5K, 25K]"
36,Privy-small-business,7th-8th,Divorced,Sales,Not-in-family,Female,USA,"(25K, 37.5K]"
21,Self-emp-inc,College-<1yr,Engaged,Farming-fishing,In-family,Male,USA,"(37.5K, 50K]"
26,Privy-small-business,HS-grad,Engaged,Other-service,Not-in-family,Female,USA,"[0, 12.5K]"
52,Privy-small-business,Assoc-acdm,Dating,Machine-op-inspct,In-family,Male,USA,"[0, 12.5K]"
34,Privy-small-business,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(50K, 62.5K]"
47,Privy-small-business,5th-6th,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(25K, 37.5K]"
37,Privy-corporate,Assoc-voc,Dating,Prof-specialty,Not-in-family,Female,USA,"above 87.5k"
37,Local-gov,Bachelors,Dating,Prof-specialty,Not-in-family,Female,USA,"(25K, 37.5K]"
42,Privy-corporate,HS-grad,Divorced,Tech-support,Not-in-family,Male,Mexico,"(50K, 62.5K]"
23,Privy-corporate,College-1yr+,Young-adult,Handlers-cleaners,In-family,Female,USA,"(25K, 37.5K]"
37,Privy-corporate,HS-grad,Young-adult,Transport-moving,Not-in-family,Male,USA,"[0, 12.5K]"
45,Privy-corporate,Doctorate,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(75K, 87.5K]"
28,Federal-gov,College-1yr+,Middle-aged,Tech-support,Unmarried,Female,USA,"(37.5K, 50K]"
89,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(25K, 37.5K]"
54,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,Female,USA,"above 87.5k"
23,Privy-corporate,College-<1yr,Young-adult,Adm-clerical,In-family,Male,USA,"(12.5K, 25K]"
35,Privy-corporate,HS-grad,Engaged,Machine-op-inspct,Not-in-family,Female,USA,"(37.5K, 50K]"
37,Privy-small-business,HS-grad,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(25K, 37.5K]"
31,Federal-gov,HS-grad,Dating,Adm-clerical,Not-in-family,Female,USA,"[0, 12.5K]"
24,Privy-corporate,Bachelors,Dating,Tech-support,In-family,Male,USA,"(25K, 37.5K]"
52,Privy-small-business,College-<1yr,Young-adult,Machine-op-inspct,Not-in-family,Male,USA,"(37.5K, 50K]"
35,Privy-corporate,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"[0, 12.5K]"
51,Privy-corporate,Masters,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"above 87.5k"
41,Privy-small-business,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(75K, 87.5K]"
57,State-gov,College-1yr+,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(50K, 62.5K]"
22,Privy-corporate,HS-grad,Middle-aged,Sales,In-family,Male,USA,"(25K, 37.5K]"
37,Privy-small-business,Bachelors,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(25K, 37.5K]"
74,Privy-small-business,HS-grad,Widowed,Adm-clerical,Not-in-family,Male,USA,"(75K, 87.5K]"
56,Privy-small-business,HS-grad,Middle-aged,Sales,Not-in-family,Male,Ireland,"[0, 12.5K]"
33,Privy-corporate,HS-grad,Divorced,Exec-managerial,Not-in-family,Male,USA,"(37.5K, 50K]"
31,Local-gov,College-1yr+,Married-civ-spouse,Protective-serv,In-family,Male,USA,"[0, 12.5K]"
41,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"above 87.5k"
26,Privy-small-business,Bachelors,Divorced,Adm-clerical,Unmarried,Female,USA,"(12.5K, 25K]"
59,Local-gov,10th,Widowed,Other-service,Not-in-family,Female,Caribbean,"(25K, 37.5K]"
23,Privy-corporate,HS-grad,Married-civ-spouse,Sales,Not-in-family,Male,USA,"[0, 12.5K]"
35,Privy-small-business,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(37.5K, 50K]"
50,State-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,Female,Western-South-America,"(25K, 37.5K]"
52,Self-emp-not-inc,College-<1yr,Divorced,Prof-specialty,Not-in-family,Female,USA,"[0, 12.5K]"
31,Privy-small-business,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(37.5K, 50K]"
37,Privy-corporate,HS-grad,Married-spouse-absent,Other-service,Unmarried,Female,Caribbean,"(25K, 37.5K]"
48,Privy-corporate,College-1yr+,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
50,Local-gov,College-<1yr,Divorced,Protective-serv,Not-in-family,Male,USA,"(37.5K, 50K]"
30,Privy-small-business,HS-grad,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(37.5K, 50K]"
24,Privy-corporate,HS-grad,Married-civ-spouse,Other-service,In-family,Male,USA,"(12.5K, 25K]"
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
49,Self-emp-not-inc,Assoc-voc,Divorced,Transport-moving,Not-in-family,Male,USA,"(37.5K, 50K]"
23,Privy-corporate,Bachelors,Dating,Exec-managerial,Not-in-family,Male,Caribbean,"[0, 12.5K]"
20,Privy-corporate,College-1yr+,Young-adult,Sales,Not-in-family,Female,USA,"(25K, 37.5K]"
56,Privy-corporate,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(50K, 62.5K]"
57,Federal-gov,Masters,Divorced,Exec-managerial,Not-in-family,Female,USA,"(62.5K, 75K]"
20,Privy-corporate,College-<1yr,Young-adult,Protective-serv,In-family,Male,USA,"[0, 12.5K]"
43,Privy-corporate,HS-grad,Separated,Craft-repair,Not-in-family,Male,USA,"(25K, 37.5K]"
41,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,In-family,Male,India,"(75K, 87.5K]"
45,Privy-corporate,College-1yr+,Divorced,Sales,Not-in-family,Male,USA,"(37.5K, 50K]"
36,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,Mexico,"[0, 12.5K]"
62,Federal-gov,9th,Divorced,Other-service,Unmarried,Female,USA,"(12.5K, 25K]"
19,Self-emp-inc,HS-grad,Young-adult,Other-service,In-family,Male,USA,"(25K, 37.5K]"
24,Privy-corporate,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(25K, 37.5K]"
19,Self-emp-not-inc,HS-grad,Dating,Tech-support,In-family,Male,USA,"(37.5K, 50K]"
32,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(37.5K, 50K]"
44,Self-emp-not-inc,College-<1yr,Engaged,Adm-clerical,Not-in-family,Female,USA,"(12.5K, 25K]"
53,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(25K, 37.5K]"
45,Privy-small-business,7th-8th,Married-civ-spouse,Other-service,In-family,Male,China,"(37.5K, 50K]"
39,Privy-small-business,Masters,Young-adult,Exec-managerial,Not-in-family,Male,USA,"above 87.5k"
55,Privy-small-business,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(75K, 87.5K]"
30,Privy-small-business,Bachelors,Young-adult,Sales,Not-in-family,Male,USA,"[0, 12.5K]"
39,Federal-gov,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(62.5K, 75K]"
23,Local-gov,HS-grad,Dating,Protective-serv,Not-in-family,Male,USA,"(25K, 37.5K]"
28,Self-emp-not-inc,Bachelors,Middle-aged,Sales,Not-in-family,Female,USA,"[0, 12.5K]"
42,Privy-corporate,Assoc-voc,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(75K, 87.5K]"
35,Privy-corporate,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Male,USA,"[0, 12.5K]"
39,Privy-corporate,HS-grad,Middle-aged,Other-service,Not-in-family,Female,USA,"(37.5K, 50K]"
29,Privy-small-business,Bachelors,Divorced,Tech-support,Unmarried,Female,USA,"(25K, 37.5K]"
21,Self-emp-not-inc,HS-grad,Middle-aged,Farming-fishing,In-family,Male,USA,"(37.5K, 50K]"
35,Privy-corporate,Masters,Married-civ-spouse,Adm-clerical,In-family,Male,Caribbean,"(12.5K, 25K]"
42,Privy-corporate,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(12.5K, 25K]"
28,Privy-corporate,9th,Middle-aged,Machine-op-inspct,Not-in-family,Male,USA,"(25K, 37.5K]"
50,Privy-small-business,Pre-Kindergarten,Married-civ-spouse,Farming-fishing,In-family,Male,Caribbean,"(25K, 37.5K]"
37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(75K, 87.5K]"
20,Privy-small-business,HS-grad,Young-adult,Machine-op-inspct,Other-relative,Male,USA,"(37.5K, 50K]"
46,Self-emp-not-inc,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(25K, 37.5K]"
28,Privy-corporate,College-<1yr,Middle-aged,Tech-support,Unmarried,Female,USA,"(25K, 37.5K]"
32,Privy-corporate,College-<1yr,Separated,Other-service,Not-in-family,Female,USA,"(37.5K, 50K]"
20,Privy-small-business,9th,Young-adult,Transport-moving,Unmarried,Male,USA,"[0, 12.5K]"
38,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,In-family,Male,USA,"(37.5K, 50K]"
36,Privy-corporate,Bachelors,Young-adult,Prof-specialty,Not-in-family,Female,Germany,"(25K, 37.5K]"
30,Privy-corporate,Masters,Engaged,Prof-specialty,Not-in-family,Female,USA,"[0, 12.5K]"
35,Privy-corporate,Masters,Dating,Exec-managerial,Not-in-family,Female,USA,"above 87.5k"
30,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,Male,USA,"[0, 12.5K]"
56,Privy-corporate,9th,Divorced,Protective-serv,Not-in-family,Male,USA,"(12.5K, 25K]"
30,Privy-corporate,9th,Married-spouse-absent,Farming-fishing,Not-in-family,Male,Mexico,"[0, 12.5K]"
64,Privy-small-business,1st-4th,Married-civ-spouse,Machine-op-inspct,In-family,Male,Caribbean,"(12.5K, 25K]"
49,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Female,USA,"(37.5K, 50K]"
55,Privy-corporate,HS-grad,Married-civ-spouse,Other-service,Other-relative,Female,USA,"[0, 12.5K]"
24,Privy-corporate,11th,Dating,Sales,In-family,Female,USA,"(37.5K, 50K]"
23,Privy-corporate,HS-grad,Divorced,Sales,Not-in-family,Female,USA,"(12.5K, 25K]"
31,Privy-small-business,College-<1yr,Young-adult,Adm-clerical,Unmarried,Female,USA,"[0, 12.5K]"
50,Privy-small-business,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Male,USA,"(12.5K, 25K]"
33,Privy-small-business,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(37.5K, 50K]"
24,Privy-corporate,Bachelors,Engaged,Sales,Not-in-family,Female,USA,"(37.5K, 50K]"
37,Privy-small-business,12th,Married-civ-spouse,Other-service,In-family,Female,USA,"[0, 12.5K]"
31,Self-emp-not-inc,10th,Young-adult,Transport-moving,Not-in-family,Male,USA,"(37.5K, 50K]"
21,Privy-corporate,Bachelors,Dating,Adm-clerical,In-family,Female,USA,"(25K, 37.5K]"
18,Privy-small-business,College-<1yr,Dating,Sales,In-family,Male,USA,"(12.5K, 25K]"
25,Privy-small-business,HS-grad,Dating,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
25,Privy-corporate,College-<1yr,Engaged,Prof-specialty,Unmarried,Female,USA,"(25K, 37.5K]"
62,Self-emp-not-inc,College-<1yr,Widowed,Exec-managerial,Not-in-family,Female,USA,"(25K, 37.5K]"
35,Privy-small-business,Assoc-voc,Married-civ-spouse,Tech-support,In-family,Male,USA,"(62.5K, 75K]"
26,Privy-corporate,College-<1yr,Divorced,Prof-specialty,Not-in-family,Female,USA,"(25K, 37.5K]"
47,Privy-corporate,HS-grad,Engaged,Other-service,Not-in-family,Male,USA,"[0, 12.5K]"
25,Privy-small-business,Assoc-acdm,Engaged,Exec-managerial,Not-in-family,Female,USA,"[0, 12.5K]"
33,Privy-small-business,Assoc-voc,Engaged,Prof-specialty,Not-in-family,Female,USA,"(25K, 37.5K]"
28,Privy-small-business,Bachelors,Young-adult,Handlers-cleaners,In-family,Male,USA,"(37.5K, 50K]"
42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(50K, 62.5K]"
50,Privy-corporate,Masters,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(62.5K, 75K]"
61,Privy-corporate,1st-4th,Married-civ-spouse,Handlers-cleaners,In-family,Male,Mexico,"(37.5K, 50K]"
50,Privy-small-business,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(37.5K, 50K]"
51,Privy-small-business,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(62.5K, 75K]"
37,Privy-small-business,College-1yr+,Married-civ-spouse,Tech-support,In-family,Male,USA,"[0, 12.5K]"
25,Privy-corporate,Bachelors,Dating,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
38,Privy-small-business,Bachelors,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"(62.5K, 75K]"
60,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,In-family,Male,Philippines,"above 87.5k"
74,Privy-corporate,College-<1yr,Married-civ-spouse,Sales,In-family,Male,USA,"(75K, 87.5K]"
37,Privy-corporate,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(12.5K, 25K]"
26,Privy-small-business,Bachelors,Young-adult,Exec-managerial,Not-in-family,Male,USA,"(37.5K, 50K]"
39,Privy-small-business,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"above 87.5k"
35,Privy-small-business,10th,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(25K, 37.5K]"
43,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,Female,USA,"[0, 12.5K]"
31,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(62.5K, 75K]"
35,Self-emp-inc,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(37.5K, 50K]"
30,Privy-small-business,College-1yr+,Divorced,Sales,Unmarried,Female,Canada,"(37.5K, 50K]"
22,Privy-corporate,HS-grad,Young-adult,Other-service,In-family,Female,USA,"(37.5K, 50K]"
36,Privy-corporate,7th-8th,Divorced,Machine-op-inspct,Not-in-family,Female,USA,"(12.5K, 25K]"
19,Privy-corporate,College-1yr+,Engaged,Sales,In-family,Female,USA,"(37.5K, 50K]"
36,Privy-small-business,HS-grad,Divorced,Craft-repair,Not-in-family,Male,USA,"(37.5K, 50K]"
29,State-gov,Bachelors,Middle-aged,Protective-serv,In-family,Female,USA,"[0, 12.5K]"
30,Local-gov,College-1yr+,Engaged,Protective-serv,Not-in-family,Female,USA,"(25K, 37.5K]"
31,Privy-corporate,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(37.5K, 50K]"
27,Privy-corporate,HS-grad,Dating,Sales,In-family,Male,USA,"(25K, 37.5K]"
17,Privy-small-business,11th,Middle-aged,Adm-clerical,In-family,Female,USA,"(12.5K, 25K]"
36,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(62.5K, 75K]"
43,Privy-corporate,Bachelors,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"(50K, 62.5K]"
46,Self-emp-not-inc,9th,Married-civ-spouse,Sales,In-family,Male,USA,"(37.5K, 50K]"
24,Privy-small-business,HS-grad,Young-adult,Adm-clerical,Other-relative,Female,USA,"[0, 12.5K]"
42,Privy-corporate,College-1yr+,Engaged,Transport-moving,Not-in-family,Male,USA,"(12.5K, 25K]"
55,State-gov,College-1yr+,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(75K, 87.5K]"
61,Self-emp-not-inc,Assoc-voc,Widowed,Craft-repair,Unmarried,Female,Canada,"(25K, 37.5K]"
20,Privy-corporate,HS-grad,Dating,Sales,In-family,Female,El-Salvador,"(37.5K, 50K]"
60,Privy-small-business,College-1yr+,Married-civ-spouse,Sales,In-family,Male,USA,"(12.5K, 25K]"
24,Privy-small-business,Assoc-voc,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(37.5K, 50K]"
33,Privy-small-business,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(37.5K, 50K]"
67,Self-emp-not-inc,College-<1yr,Young-adult,Prof-specialty,Not-in-family,Female,USA,"(75K, 87.5K]"
34,Privy-corporate,HS-grad,Young-adult,Exec-managerial,Not-in-family,Male,USA,"(25K, 37.5K]"
34,Privy-corporate,College-1yr+,Married-civ-spouse,Other-service,In-family,Female,USA,"(37.5K, 50K]"
38,Privy-small-business,College-1yr+,Divorced,Prof-specialty,In-family,Female,USA,"(25K, 37.5K]"
50,Privy-small-business,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,USA,"(12.5K, 25K]"
45,Privy-corporate,College-1yr+,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
18,Privy-corporate,HS-grad,Middle-aged,Sales,In-family,Male,USA,"(12.5K, 25K]"
40,Privy-small-business,Assoc-voc,Widowed,Adm-clerical,Unmarried,Female,USA,"(12.5K, 25K]"
37,Self-emp-inc,College-1yr+,Divorced,Craft-repair,Unmarried,Female,Canada,"[0, 12.5K]"
35,Privy-small-business,10th,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(12.5K, 25K]"
22,Privy-corporate,College-<1yr,Young-adult,Prof-specialty,In-family,Female,USA,"(25K, 37.5K]"
33,Privy-small-business,HS-grad,Separated,Craft-repair,Not-in-family,Male,USA,"(25K, 37.5K]"
42,Local-gov,College-1yr+,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(50K, 62.5K]"
36,Privy-small-business,College-<1yr,Divorced,Machine-op-inspct,In-family,Male,Mexico,"(12.5K, 25K]"
41,Privy-small-business,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"[0, 12.5K]"
39,Privy-corporate,HS-grad,Divorced,Adm-clerical,Unmarried,Female,USA,"[0, 12.5K]"
63,Privy-corporate,College-1yr+,Married-civ-spouse,Handlers-cleaners,In-family,Male,Philippines,"(50K, 62.5K]"
52,Privy-corporate,College-1yr+,Married-civ-spouse,Sales,In-family,Male,Caribbean,"(75K, 87.5K]"
36,Privy-corporate,10th,Engaged,Other-service,Unmarried,Female,USA,"(25K, 37.5K]"
27,Privy-small-business,Masters,Dating,Sales,Not-in-family,Male,Mexico,"(25K, 37.5K]"
19,Privy-corporate,11th,Young-adult,Other-service,In-family,Female,Germany,"(12.5K, 25K]"
66,Privy-corporate,College-<1yr,Young-adult,Prof-specialty,Not-in-family,Female,USA,"(75K, 87.5K]"
74,State-gov,College-<1yr,Widowed,Exec-managerial,Not-in-family,Male,USA,"(50K, 62.5K]"
37,Privy-small-business,Assoc-voc,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,India,"(50K, 62.5K]"
44,Privy-corporate,Masters,Separated,Exec-managerial,Not-in-family,Male,USA,"(50K, 62.5K]"
24,Privy-small-business,Bachelors,Engaged,Sales,Not-in-family,Male,USA,"(12.5K, 25K]"
31,Privy-small-business,Assoc-voc,Dating,Adm-clerical,Not-in-family,Male,USA,"(37.5K, 50K]"
42,Self-emp-inc,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(50K, 62.5K]"
35,Privy-small-business,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Female,USA,"above 87.5k"
35,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(37.5K, 50K]"
26,State-gov,Prof-school,Young-adult,Prof-specialty,Not-in-family,Female,USA,"(12.5K, 25K]"
39,Self-emp-not-inc,College-1yr+,Married-civ-spouse,Machine-op-inspct,In-family,Female,USA,"[0, 12.5K]"
38,Privy-small-business,Bachelors,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"[0, 12.5K]"
39,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,India,"(75K, 87.5K]"
35,Privy-corporate,Bachelors,Married-civ-spouse,Tech-support,In-family,Male,USA,"(75K, 87.5K]"
40,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Female,USA,"(25K, 37.5K]"
64,Privy-corporate,Prof-school,Widowed,Prof-specialty,Not-in-family,Female,USA,"above 87.5k"
49,Privy-small-business,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,Ireland,"(25K, 37.5K]"
26,Privy-corporate,10th,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"[0, 12.5K]"
44,Privy-small-business,5th-6th,Married-spouse-absent,Craft-repair,Not-in-family,Male,USA,"(25K, 37.5K]"
34,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Unmarried,Male,USA,"(50K, 62.5K]"
54,Privy-small-business,College-1yr+,Widowed,Tech-support,Unmarried,Female,USA,"(25K, 37.5K]"
22,Privy-corporate,College-<1yr,Engaged,Other-service,In-family,Female,USA,"(25K, 37.5K]"
64,Privy-small-business,Assoc-acdm,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(62.5K, 75K]"
